Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,WorkDays,HoursPerDay,LongestAbsence
43,No,Travel_Rarely,Sales,27,4,Life Sciences,3079,Male,2,Sales Representative,Divorced,39770,4.0,18,1,8.0,3,5,0,2,3,3,3.0,3.0,3.0,233,8.903843586075348,3
25,No,Travel_Rarely,Human Resources,7,2,Human Resources,3080,Male,1,Manufacturing Director,Single,86330,1.0,19,1,5.0,2,5,1,3,4,3,2.0,4.0,3.0,230,10.906502415458936,3
37,No,Non-Travel,Research & Development,1,3,Medical,3081,Male,3,Laboratory Technician,Married,20080,3.0,22,0,15.0,5,13,10,7,2,4,2.0,3.0,3.0,242,10.685216942148761,3
31,No,Travel_Rarely,Research & Development,24,1,Medical,3082,Male,3,Laboratory Technician,Married,44400,1.0,13,1,4.0,2,4,3,2,3,3,4.0,1.0,3.0,240,7.138725694444447,4
39,No,Travel_Frequently,Research & Development,26,4,Technical Degree,3083,Female,1,Sales Executive,Divorced,30670,1.0,20,1,21.0,5,21,1,6,1,4,2.0,3.0,3.0,245,8.985918367346942,3
56,No,Travel_Frequently,Research & Development,20,4,Life Sciences,3084,Female,3,Sales Executive,Married,53210,9.0,14,0,36.0,1,7,7,7,3,3,3.0,1.0,2.0,227,7.4406742535487,3
30,No,Travel_Rarely,Sales,5,4,Medical,3085,Female,2,Manufacturing Director,Single,54100,0.0,17,1,6.0,2,5,4,4,3,3,2.0,3.0,3.0,237,7.581409985935308,3
41,No,Travel_Rarely,Research & Development,7,3,Technical Degree,3086,Female,3,Research Scientist,Married,27820,1.0,14,0,10.0,2,10,0,7,2,3,2.0,4.0,3.0,236,6.603824152542371,3
28,No,Travel_Rarely,Research & Development,7,3,Medical,3087,Male,3,Healthcare Representative,Divorced,119570,1.0,13,0,10.0,2,10,1,8,2,3,3.0,1.0,3.0,235,6.203099290780142,3
25,Yes,Travel_Rarely,Research & Development,5,2,Life Sciences,3088,Female,3,Laboratory Technician,Married,26600,5.0,13,0,6.0,3,2,0,2,3,3,1.0,1.0,3.0,237,6.491569385841536,3
52,No,Travel_Rarely,Research & Development,26,2,Life Sciences,3089,Female,2,Sales Representative,Married,33750,2.0,21,0,28.0,2,5,0,4,2,4,4.0,3.0,3.0,233,8.206621363853126,3
45,No,Travel_Rarely,Research & Development,2,3,Medical,3090,Female,1,Sales Executive,Married,50980,3.0,14,1,8.0,4,2,0,2,3,3,1.0,4.0,2.0,242,6.792599862258952,3
52,No,Travel_Rarely,Research & Development,12,3,Medical,3091,Male,2,Research Scientist,Married,48780,2.0,11,1,31.0,3,5,1,4,3,3,4.0,4.0,1.0,240,7.300627314814812,3
42,No,Travel_Frequently,Sales,10,3,Marketing,3092,Female,2,Healthcare Representative,Divorced,28370,2.0,13,1,19.0,0,5,0,2,2,3,1.0,3.0,3.0,242,6.7988314967860415,3
30,No,Travel_Rarely,Sales,25,3,Marketing,3093,Male,1,Sales Executive,Single,24060,2.0,20,1,11.0,5,5,0,2,3,4,3.0,4.0,3.0,244,7.315416666666665,3
60,No,Travel_Rarely,Research & Development,10,3,Life Sciences,3094,Female,1,Manufacturing Director,Married,22690,5.0,18,1,33.0,4,29,11,10,3,3,1.0,1.0,1.0,236,6.205156544256122,3
46,No,Travel_Rarely,Sales,19,4,Marketing,3095,Female,1,Sales Executive,Divorced,41080,2.0,14,0,19.0,5,10,0,8,2,3,3.0,3.0,2.0,236,7.580708568738233,3
42,No,Travel_Frequently,Research & Development,18,4,Technical Degree,3096,Male,4,Sales Executive,Married,132060,0.0,13,2,7.0,2,6,0,4,3,3,4.0,4.0,4.0,233,6.61540057224607,3
24,Yes,Travel_Rarely,Research & Development,27,2,Medical,3097,Male,1,Research Scientist,Single,104220,1.0,17,1,6.0,0,5,1,4,2,3,1.0,2.0,3.0,241,10.635645458736741,3
34,Yes,Travel_Frequently,Research & Development,5,3,Medical,3098,Male,2,Research Scientist,Divorced,137440,0.0,20,1,3.0,3,2,1,0,3,4,4.0,3.0,2.0,232,6.200646551724139,3
38,No,Travel_Frequently,Sales,3,3,Marketing,3099,Female,2,Sales Executive,Married,49070,1.0,11,1,1.0,3,1,0,0,3,3,4.0,4.0,3.0,234,8.592567663817668,3
40,No,Travel_Rarely,Sales,26,4,Marketing,3100,Female,1,Sales Executive,Married,34820,0.0,18,1,21.0,2,20,1,12,2,3,3.0,3.0,3.0,232,6.006141044061305,3
26,No,Travel_Rarely,Research & Development,3,2,Medical,3101,Female,4,Healthcare Representative,Divorced,24360,1.0,24,0,3.0,2,3,0,2,4,4,1.0,4.0,1.0,229,6.303130761766129,3
30,No,Non-Travel,Research & Development,15,3,Medical,3102,Female,2,Sales Executive,Married,23800,4.0,18,3,9.0,2,5,1,4,2,3,3.0,4.0,1.0,242,7.906804407713496,3
29,No,Travel_Rarely,Research & Development,8,3,Medical,3103,Female,3,Manufacturing Director,Married,194310,1.0,11,0,10.0,3,10,0,7,3,3,2.0,3.0,3.0,233,7.181322126847884,3
29,Yes,Travel_Rarely,Research & Development,19,4,Life Sciences,3104,Male,3,Research Scientist,Married,17900,5.0,16,1,6.0,4,2,1,1,2,3,3.0,2.0,4.0,228,6.599958576998047,3
19,Yes,Travel_Rarely,Research & Development,4,3,Medical,3105,Male,1,Sales Executive,Single,76440,1.0,15,2,1.0,2,1,0,0,3,3,1.0,4.0,4.0,236,7.925364877589451,3
30,No,Non-Travel,Research & Development,2,4,Life Sciences,3106,Female,3,Research Scientist,Married,51310,0.0,15,1,10.0,2,9,7,8,3,3,3.0,1.0,3.0,240,6.711006944444443,3
57,No,Travel_Rarely,Research & Development,2,2,Life Sciences,3107,Male,4,Research Scientist,Divorced,63060,3.0,12,1,32.0,3,1,0,0,3,3,1.0,4.0,2.0,228,6.319523635477583,3
50,No,Travel_Rarely,Sales,10,4,Life Sciences,3108,Female,3,Manager,Married,47870,0.0,12,0,28.0,3,27,15,7,3,3,2.0,3.0,3.0,230,7.219125603864739,3
30,No,Non-Travel,Sales,10,2,Life Sciences,3109,Male,3,Laboratory Technician,Single,188800,0.0,22,1,12.0,3,11,6,7,3,4,3.0,4.0,2.0,229,6.28816957787482,3
60,No,Travel_Frequently,Research & Development,16,3,Life Sciences,3110,Female,4,Laboratory Technician,Married,23390,4.0,20,0,22.0,4,18,13,11,3,4,3.0,1.0,4.0,240,7.1989918981481384,3
47,No,Travel_Rarely,Research & Development,1,3,Technical Degree,3111,Male,5,Manufacturing Director,Divorced,135700,5.0,16,2,20.0,2,5,0,4,2,3,1.0,4.0,3.0,240,7.784305555555562,3
46,No,Travel_Rarely,Sales,4,1,Technical Degree,3112,Male,1,Laboratory Technician,Married,67120,6.0,21,1,26.0,3,3,0,1,2,4,1.0,3.0,1.0,231,6.7805651755651715,3
35,No,Travel_Rarely,Research & Development,15,2,Medical,3113,Female,2,Laboratory Technician,Single,54060,0.0,12,1,6.0,2,5,4,3,3,3,4.0,3.0,3.0,239,6.487327986982801,3
54,No,Travel_Rarely,Research & Development,2,4,Medical,3114,Male,2,Human Resources,Single,89380,7.0,11,3,19.0,2,1,0,0,3,3,3.0,3.0,3.0,236,7.706647834274955,3
34,No,Travel_Rarely,Sales,8,2,Life Sciences,3115,Male,1,Laboratory Technician,Divorced,24390,3.0,11,2,14.0,2,7,5,7,4,3,3.0,3.0,3.0,230,7.565422705314005,3
46,No,Travel_Rarely,Research & Development,2,3,Life Sciences,3116,Male,1,Healthcare Representative,Married,88370,2.0,18,0,15.0,3,3,1,2,2,3,3.0,4.0,3.0,242,9.19482093663912,3
31,No,Travel_Rarely,Research & Development,7,3,Life Sciences,3117,Male,2,Research Director,Divorced,53430,1.0,14,1,13.0,3,13,0,8,3,3,3.0,2.0,4.0,231,6.413506493506497,3
33,Yes,Travel_Rarely,Research & Development,10,3,Life Sciences,3118,Female,4,Research Director,Married,67280,7.0,22,0,15.0,2,7,7,7,2,4,2.0,3.0,4.0,241,8.488653757491937,3
33,Yes,Travel_Rarely,Sales,5,4,Marketing,3119,Male,2,Research Director,Divorced,66520,7.0,25,0,8.0,5,4,1,3,3,4,1.0,4.0,3.0,239,6.980869363086936,3
30,No,Travel_Rarely,Research & Development,2,3,Life Sciences,3120,Male,1,Sales Executive,Single,48500,0.0,12,1,4.0,4,3,1,2,3,3,4.0,2.0,3.0,238,6.498657796451916,4
35,No,Travel_Rarely,Research & Development,12,2,Medical,3121,Female,2,Sales Representative,Married,28090,4.0,23,1,10.0,2,8,0,0,1,4,4.0,3.0,3.0,237,8.896620956399442,3
31,Yes,Travel_Frequently,Research & Development,22,2,Medical,3122,Female,2,Sales Executive,Married,56890,3.0,15,2,12.0,2,1,0,0,2,3,1.0,3.0,3.0,237,6.606826066572901,3
34,Yes,Travel_Frequently,Sales,17,1,Marketing,3123,Male,1,Research Director,Divorced,20010,9.0,22,1,11.0,5,3,0,2,4,4,2.0,1.0,3.0,234,11.012135565052235,4
42,No,Travel_Frequently,Research & Development,2,4,Medical,3124,Female,1,Research Scientist,Married,29770,4.0,15,3,8.0,3,2,2,0,2,3,2.0,3.0,3.0,228,7.799356725146197,4
36,No,Non-Travel,Research & Development,3,4,Medical,3125,Male,1,Research Scientist,Single,40250,1.0,11,0,10.0,3,10,9,7,3,3,2.0,4.0,2.0,239,7.201123895862393,3
22,Yes,Travel_Frequently,Research & Development,7,3,Medical,3126,Female,2,Laboratory Technician,Single,37850,5.0,13,2,4.0,2,2,1,2,3,3,3.0,3.0,3.0,233,6.430002384358603,3
48,No,Travel_Rarely,Research & Development,6,3,Medical,3127,Male,1,Laboratory Technician,Married,108540,2.0,14,1,14.0,6,9,6,7,3,3,2.0,4.0,3.0,237,6.771397093295827,3
55,No,Travel_Rarely,Research & Development,1,3,Medical,3128,Female,1,Sales Executive,Single,120310,3.0,11,0,37.0,5,10,7,7,3,3,1.0,2.0,3.0,229,7.418745754488107,3
41,No,Non-Travel,Research & Development,3,2,Life Sciences,3129,Female,2,Research Scientist,Single,99360,7.0,17,1,16.0,2,14,1,10,2,3,4.0,4.0,3.0,239,6.181212226871224,3
35,No,Travel_Rarely,Research & Development,22,3,Medical,3130,Female,1,Sales Representative,Married,29660,9.0,18,0,15.0,2,11,6,9,2,3,2.0,3.0,3.0,239,6.00781961878196,3
40,No,Travel_Rarely,Research & Development,15,3,Life Sciences,3131,Female,2,Laboratory Technician,Single,25710,7.0,14,0,22.0,1,20,5,13,3,3,2.0,3.0,3.0,233,7.329167858845965,3
39,No,Travel_Frequently,Research & Development,12,1,Medical,3132,Male,1,Research Scientist,Married,99910,1.0,16,1,8.0,3,8,0,7,3,3,3.0,3.0,3.0,239,7.065051139005115,3
31,No,Travel_Rarely,Research & Development,1,4,Life Sciences,3133,Male,3,Research Director,Single,61420,4.0,13,2,10.0,2,6,0,5,2,3,2.0,4.0,4.0,245,8.685710884353746,3
42,No,Travel_Rarely,Research & Development,5,3,Medical,3134,Male,3,Sales Executive,Married,53900,1.0,14,0,10.0,3,10,5,8,3,3,4.0,1.0,2.0,231,10.796660654160656,3
45,No,Travel_Rarely,Research & Development,2,1,Medical,3135,Female,4,Sales Executive,Married,44040,0.0,23,0,9.0,2,8,3,7,3,4,4.0,2.0,4.0,231,7.365032467532465,3
26,Yes,Travel_Frequently,Research & Development,2,1,Life Sciences,3136,Female,2,Laboratory Technician,Divorced,59930,0.0,12,0,8.0,3,7,1,0,3,3,2.0,3.0,2.0,237,9.178884200656356,3
29,No,Travel_Rarely,Research & Development,5,3,Medical,3137,Male,1,Research Scientist,Divorced,51300,4.0,11,0,8.0,3,3,1,2,2,3,4.0,4.0,4.0,231,7.425431697931702,3
33,No,Travel_Rarely,Research & Development,16,3,Medical,3138,Female,1,Laboratory Technician,Divorced,20900,4.0,16,0,10.0,2,6,0,5,3,3,1.0,3.0,3.0,229,7.413226589034451,3
31,No,Travel_Rarely,Research & Development,2,4,Life Sciences,3139,Female,1,Sales Executive,Divorced,29090,9.0,14,2,10.0,2,5,0,1,3,3,3.0,4.0,2.0,241,6.6954621945597,3
18,Yes,Travel_Frequently,Research & Development,2,3,Technical Degree,3140,Male,1,Sales Executive,Single,34680,1.0,18,2,0.0,4,0,0,0,4,3,2.0,2.0,3.0,235,9.204595744680855,3
40,No,Non-Travel,Research & Development,1,4,Technical Degree,3141,Female,2,Laboratory Technician,Divorced,30680,3.0,19,0,20.0,3,1,0,1,2,3,3.0,1.0,3.0,228,6.8573233430799245,3
41,No,Non-Travel,Research & Development,23,3,Life Sciences,3142,Male,2,Manufacturing Director,Single,26700,2.0,15,2,10.0,2,8,0,7,2,3,1.0,3.0,3.0,229,9.293875545851531,3
26,No,Travel_Rarely,Research & Development,9,4,Medical,3143,Male,3,Healthcare Representative,Divorced,26930,5.0,17,3,8.0,3,0,0,0,2,3,1.0,3.0,3.0,236,5.988631120527308,3
35,No,Travel_Rarely,Research & Development,16,4,Medical,3144,Male,2,Human Resources,Single,95260,1.0,15,0,5.0,2,5,0,3,2,3,1.0,3.0,3.0,229,6.293220524017465,3
34,No,Travel_Rarely,Research & Development,26,3,Medical,3145,Male,1,Laboratory Technician,Single,52370,1.0,19,1,10.0,3,10,5,7,2,3,4.0,4.0,3.0,242,6.387674471992654,3
26,Yes,Travel_Rarely,Sales,1,3,Marketing,3146,Female,2,Manufacturing Director,Single,24260,1.0,22,0,1.0,3,1,0,0,1,4,3.0,4.0,1.0,232,8.699645593869732,3
37,No,Travel_Rarely,Research & Development,8,1,Life Sciences,3147,Male,1,Sales Executive,Single,41930,4.0,16,1,12.0,5,6,1,2,3,3,2.0,4.0,4.0,234,7.3976293922127265,3
46,No,Travel_Frequently,Research & Development,4,1,Medical,3148,Male,5,Human Resources,Married,29110,5.0,13,0,28.0,3,2,1,2,3,3,1.0,3.0,2.0,233,6.2406688125894165,3
41,No,Travel_Rarely,Research & Development,24,1,Life Sciences,3149,Male,1,Research Director,Married,26610,7.0,14,1,22.0,2,18,11,8,3,3,2.0,1.0,3.0,245,7.7222006802721115,3
37,No,Non-Travel,Research & Development,7,2,Medical,3150,Male,1,Sales Executive,Divorced,20280,1.0,16,1,9.0,3,9,7,7,3,3,1.0,2.0,3.0,236,7.506805555555553,3
52,No,Travel_Rarely,Sales,2,1,Medical,3151,Male,1,Laboratory Technician,Divorced,99800,3.0,11,1,18.0,2,10,6,9,3,3,4.0,1.0,3.0,237,9.078030942334742,3
32,Yes,Non-Travel,Research & Development,7,2,Life Sciences,3152,Female,2,Research Director,Married,32980,8.0,22,0,6.0,4,4,1,2,2,4,4.0,3.0,3.0,240,5.980728009259257,3
24,No,Travel_Frequently,Sales,22,3,Life Sciences,3153,Female,1,Healthcare Representative,Married,29350,0.0,14,2,3.0,5,2,2,1,2,3,4.0,4.0,3.0,228,5.993148148148148,3
38,No,Travel_Rarely,Research & Development,5,3,Life Sciences,3154,Female,1,Research Scientist,Married,154270,3.0,16,1,18.0,2,1,0,0,3,3,3.0,3.0,3.0,233,6.010115641392464,3
37,No,Travel_Rarely,Research & Development,1,4,Technical Degree,3155,Female,5,Research Scientist,Married,39440,6.0,11,2,8.0,3,6,4,3,3,3,2.0,2.0,2.0,241,6.884231212540342,3
49,No,Travel_Rarely,Sales,21,1,Life Sciences,3156,Male,1,Sales Executive,Divorced,40110,1.0,18,2,31.0,2,31,0,9,1,3,4.0,3.0,3.0,247,10.81094466936572,3
24,No,Travel_Rarely,Sales,1,3,Marketing,3157,Female,1,Sales Executive,Married,34070,1.0,15,2,6.0,2,6,1,4,2,3,2.0,4.0,3.0,242,9.029714187327825,3
26,No,Travel_Rarely,Research & Development,19,4,Technical Degree,3158,Female,4,Sales Executive,Married,119940,1.0,14,1,6.0,6,5,1,4,3,3,1.0,2.0,4.0,240,7.4096365740740735,3
24,No,Travel_Rarely,Sales,7,3,Medical,3159,Female,1,Laboratory Technician,Married,12320,1.0,12,0,1.0,4,1,0,0,1,3,4.0,2.0,3.0,228,6.796458333333333,3
50,No,Travel_Frequently,Sales,2,2,Marketing,3160,Male,1,Sales Executive,Married,29600,1.0,14,3,32.0,2,32,10,7,3,3,1.0,2.0,3.0,237,6.8087341772151895,3
25,No,Travel_Rarely,Research & Development,2,3,Life Sciences,3161,Male,1,Research Scientist,Married,190940,1.0,16,0,7.0,3,7,0,6,2,3,2.0,3.0,3.0,231,7.4041341991341945,3
24,Yes,Travel_Frequently,Research & Development,2,3,Medical,3162,Male,2,Research Scientist,Married,39190,1.0,21,0,6.0,3,6,1,2,3,4,1.0,3.0,3.0,237,10.791623300515711,3
30,Yes,Travel_Frequently,Research & Development,9,3,Other,3163,Male,2,Healthcare Representative,Married,68250,1.0,14,0,1.0,2,1,0,0,3,3,2.0,1.0,4.0,242,6.911392332415062,3
34,No,Travel_Rarely,Sales,6,2,Life Sciences,3164,Male,4,Research Director,Married,102480,1.0,12,1,6.0,4,6,1,3,3,3,2.0,4.0,3.0,244,8.937468123861578,3
31,Yes,Travel_Rarely,Research & Development,9,1,Medical,3165,Female,1,Sales Representative,Divorced,189470,2.0,12,2,9.0,2,3,1,2,2,3,2.0,1.0,1.0,235,6.717291962174941,3
35,No,Travel_Rarely,Research & Development,2,3,Life Sciences,3166,Female,5,Sales Executive,Single,24960,4.0,17,3,9.0,3,3,0,2,3,3,1.0,4.0,3.0,234,7.893947056030386,3
31,No,Travel_Rarely,Sales,1,3,Marketing,3167,Female,2,Sales Executive,Divorced,64650,4.0,17,0,13.0,3,7,5,7,3,3,1.0,4.0,4.0,237,6.314440928270037,3
27,No,Travel_Rarely,Sales,22,4,Medical,3168,Male,1,Sales Representative,Divorced,22060,0.0,14,1,6.0,4,5,0,3,3,3,1.0,3.0,2.0,240,7.8910208333333305,3
37,No,Travel_Rarely,Sales,9,4,Marketing,3169,Female,2,Laboratory Technician,Married,20860,4.0,14,0,17.0,3,3,1,0,3,3,4.0,3.0,2.0,244,8.928014571948996,3
20,No,Travel_Rarely,Research & Development,17,4,Medical,3170,Female,1,Sales Representative,Single,22930,1.0,13,2,1.0,3,1,0,0,1,3,4.0,2.0,4.0,239,7.145572989307297,3
42,No,Travel_Rarely,Research & Development,28,4,Life Sciences,3171,Female,2,Manufacturing Director,Married,26450,1.0,15,0,10.0,5,10,2,2,3,3,3.0,4.0,3.0,228,7.480773635477583,4
43,No,Travel_Rarely,Research & Development,10,5,Technical Degree,3172,Female,2,Sales Executive,Divorced,26830,4.0,11,0,21.0,3,1,0,0,3,3,2.0,4.0,2.0,237,8.685696202531647,3
38,No,Travel_Rarely,Human Resources,2,4,Medical,3173,Male,1,Human Resources,Single,20140,3.0,17,1,8.0,5,0,0,0,4,3,3.0,1.0,2.0,242,6.786083562901745,3
43,No,Travel_Frequently,Sales,4,3,Medical,3174,Female,2,Healthcare Representative,Divorced,34190,3.0,11,1,10.0,5,8,4,7,3,3,4.0,3.0,3.0,238,9.060249766573296,3
48,No,Travel_Rarely,Research & Development,8,1,Medical,3175,Male,2,Laboratory Technician,Married,53760,7.0,13,1,21.0,3,3,0,2,4,3,4.0,1.0,1.0,237,7.013436474449132,3
44,No,Travel_Rarely,Sales,29,4,Marketing,3176,Male,2,Sales Executive,Single,19510,4.0,22,3,10.0,4,2,0,2,4,4,1.0,3.0,4.0,241,6.716417704011062,3
34,No,Travel_Rarely,Research & Development,13,4,Life Sciences,3177,Female,1,Laboratory Technician,Divorced,23410,1.0,20,2,8.0,3,8,0,6,2,4,3.0,3.0,3.0,238,8.410260270774979,3
27,Yes,Travel_Rarely,Sales,27,3,Life Sciences,3178,Male,2,Research Scientist,Divorced,22930,0.0,18,0,5.0,0,4,0,2,3,3,3.0,1.0,3.0,230,6.512541062801932,4
21,No,Travel_Rarely,Sales,16,2,Life Sciences,3179,Male,3,Sales Executive,Single,87260,1.0,11,1,3.0,2,3,1,2,1,3,3.0,3.0,3.0,240,7.165077546296299,3
44,No,Travel_Rarely,Research & Development,2,2,Life Sciences,3180,Male,1,Laboratory Technician,Married,40110,4.0,14,1,26.0,2,2,0,1,3,3,4.0,4.0,4.0,242,8.711613865932053,3
22,No,Travel_Rarely,Research & Development,2,2,Medical,3181,Female,2,Laboratory Technician,Married,195450,0.0,14,0,3.0,3,2,2,2,2,3,1.0,3.0,3.0,229,5.994663998059194,4
33,No,Travel_Rarely,Sales,13,4,Marketing,3182,Female,2,Manufacturing Director,Divorced,45680,0.0,18,1,6.0,2,5,1,2,3,3,3.0,3.0,3.0,239,7.303262436076243,3
32,No,Travel_Rarely,Research & Development,1,1,Life Sciences,3183,Female,1,Healthcare Representative,Married,30220,1.0,16,1,6.0,3,6,0,5,3,3,1.0,4.0,2.0,243,9.408271604938268,3
30,No,Travel_Frequently,Research & Development,4,5,Technical Degree,3184,Male,3,Manager,Divorced,57720,1.0,17,0,1.0,3,1,0,0,3,3,3.0,3.0,3.0,237,7.319099859353026,3
53,No,Travel_Rarely,Research & Development,24,3,Other,3185,Female,3,Manager,Single,22690,7.0,11,1,18.0,2,14,8,10,2,3,4.0,1.0,4.0,242,7.110381083562903,3
34,No,Travel_Rarely,Research & Development,1,5,Medical,3186,Male,1,Research Scientist,Married,53810,1.0,12,0,10.0,0,10,8,8,3,3,2.0,4.0,2.0,244,7.3836737249544635,3
45,Yes,Travel_Frequently,Research & Development,19,4,Life Sciences,3187,Male,3,Research Director,Married,34410,2.0,13,1,5.0,5,1,0,0,3,3,1.0,1.0,3.0,230,7.6030398550724625,3
26,No,Travel_Rarely,Research & Development,7,2,Life Sciences,3188,Male,1,Manufacturing Director,Married,54540,1.0,13,1,3.0,5,3,0,2,4,3,3.0,4.0,3.0,231,9.990916305916308,3
37,No,Travel_Rarely,Research & Development,4,3,Medical,3189,Male,1,Manager,Married,98840,1.0,14,0,10.0,3,10,7,8,2,3,3.0,3.0,3.0,233,6.228323795898902,3
29,No,Travel_Rarely,Research & Development,2,3,Life Sciences,3190,Female,1,Healthcare Representative,Married,41570,1.0,17,3,6.0,2,6,1,2,3,3,2.0,3.0,2.0,241,6.803848547717842,3
35,No,Travel_Rarely,Research & Development,10,5,Medical,3191,Female,4,Laboratory Technician,Single,134580,1.0,11,0,17.0,3,17,11,8,3,3,2.0,4.0,3.0,233,6.678400095374347,3
33,No,Travel_Frequently,Research & Development,8,3,Technical Degree,3192,Male,2,Laboratory Technician,Divorced,90690,3.0,25,1,15.0,3,13,4,7,3,4,3.0,4.0,1.0,227,7.48084557023985,4
54,No,Travel_Rarely,Research & Development,5,2,Life Sciences,3193,Female,2,Sales Executive,Married,40140,2.0,19,1,16.0,4,9,7,1,2,3,3.0,2.0,4.0,230,6.402996376811594,3
36,No,Travel_Rarely,Research & Development,8,3,Life Sciences,3194,Male,2,Research Scientist,Divorced,59150,2.0,13,1,13.0,3,3,0,2,2,3,2.0,2.0,3.0,239,10.695917015341697,3
27,No,Travel_Rarely,Sales,9,3,Marketing,3195,Male,5,Research Director,Single,59930,0.0,14,1,5.0,3,4,1,1,1,3,1.0,4.0,3.0,243,6.983818015546405,3
20,Yes,Travel_Rarely,Research & Development,1,3,Life Sciences,3196,Male,5,Sales Representative,Single,61620,1.0,12,3,1.0,2,1,1,1,2,3,4.0,3.0,3.0,244,8.586739526411657,3
33,Yes,Travel_Frequently,Research & Development,15,4,Medical,3197,Female,1,Laboratory Technician,Single,24060,1.0,11,0,10.0,3,10,9,7,3,3,1.0,1.0,3.0,231,10.374517797017793,3
35,No,Non-Travel,Research & Development,2,1,Medical,3198,Male,1,Research Scientist,Married,187400,1.0,19,1,1.0,2,1,0,0,4,3,3.0,3.0,3.0,229,6.723173216885005,3
23,No,Travel_Rarely,Research & Development,2,3,Life Sciences,3199,Male,1,Healthcare Representative,Married,76370,2.0,11,1,5.0,3,3,0,2,3,3,1.0,1.0,4.0,229,7.078298156234835,3
25,No,Travel_Rarely,Research & Development,11,3,Medical,3200,Male,2,Manufacturing Director,Married,100960,0.0,11,1,4.0,3,3,1,2,3,3,4.0,2.0,3.0,236,7.679447975517893,3
38,No,Travel_Rarely,Research & Development,16,3,Life Sciences,3201,Male,5,Research Scientist,Single,147560,0.0,20,1,8.0,3,7,0,5,2,4,4.0,4.0,3.0,232,6.811202107279693,3
29,No,Travel_Frequently,Sales,2,4,Life Sciences,3202,Male,4,Healthcare Representative,Divorced,64990,1.0,18,3,10.0,3,10,2,8,2,3,2.0,4.0,3.0,234,7.774786324786326,3
48,No,Travel_Rarely,Research & Development,16,3,Technical Degree,3203,Male,1,Sales Executive,Married,97240,3.0,13,0,12.0,2,2,2,2,4,3,2.0,2.0,3.0,229,7.108345463367298,3
27,No,Travel_Frequently,Sales,4,3,Technical Degree,3204,Male,5,Laboratory Technician,Divorced,21940,1.0,12,0,6.0,5,6,0,4,3,3,4.0,4.0,3.0,236,8.89139359698682,3
37,No,Travel_Rarely,Research & Development,16,3,Life Sciences,3205,Male,3,Manager,Single,33880,3.0,11,0,4.0,2,1,0,0,4,3,4.0,4.0,3.0,238,7.5609477124183035,3
50,No,Travel_Rarely,Sales,5,3,Medical,3206,Male,1,Laboratory Technician,Married,54730,1.0,19,1,20.0,2,20,3,8,4,3,4.0,3.0,3.0,236,9.110238935969871,4
34,No,Travel_Rarely,Research & Development,18,1,Medical,3207,Male,1,Healthcare Representative,Single,27030,1.0,21,1,9.0,2,8,7,7,3,4,4.0,2.0,4.0,230,6.78175966183575,3
24,Yes,Travel_Rarely,Research & Development,17,2,Life Sciences,3208,Female,1,Healthcare Representative,Single,25010,9.0,12,0,4.0,3,2,2,0,1,3,1.0,3.0,3.0,228,7.514184941520471,3
39,No,Travel_Rarely,Research & Development,12,5,Medical,3209,Female,1,Sales Representative,Single,62200,1.0,14,2,20.0,2,20,11,10,3,3,4.0,3.0,3.0,237,6.6742827004219425,3
32,No,Travel_Rarely,Research & Development,2,3,Life Sciences,3210,Male,5,Research Scientist,Single,30380,1.0,11,0,10.0,5,10,0,8,1,3,4.0,4.0,2.0,232,7.880511254789278,3
50,Yes,Travel_Frequently,Research & Development,4,2,Medical,3211,Male,4,Sales Representative,Married,44240,3.0,14,1,18.0,2,4,1,3,2,3,2.0,3.0,3.0,238,8.186869747899157,3
38,No,Travel_Rarely,Research & Development,9,4,Life Sciences,3212,Male,1,Sales Executive,Single,43120,0.0,12,1,10.0,2,9,1,8,2,3,2.0,4.0,2.0,228,7.195928362573099,3
27,No,Travel_Rarely,Research & Development,10,3,Medical,3213,Male,5,Research Scientist,Married,132450,1.0,23,1,9.0,3,9,0,7,2,4,3.0,1.0,3.0,232,6.492173132183906,3
32,No,Travel_Rarely,Sales,1,3,Medical,3214,Male,2,Sales Executive,Single,136640,3.0,14,0,10.0,6,7,7,7,3,3,3.0,4.0,3.0,228,7.872965399610142,4
47,No,Travel_Rarely,Research & Development,2,3,Medical,3215,Female,5,Sales Executive,Single,50210,2.0,17,0,20.0,3,7,1,7,3,3,4.0,1.0,3.0,244,6.696672358834241,3
40,No,Travel_Frequently,Research & Development,3,4,Medical,3216,Female,3,Human Resources,Married,51260,5.0,18,0,20.0,2,18,1,12,3,3,4.0,1.0,3.0,243,8.612737768632831,3
53,No,Travel_Rarely,Research & Development,7,1,Life Sciences,3217,Male,2,Laboratory Technician,Married,28590,3.0,18,1,32.0,2,5,1,3,3,3,3.0,3.0,3.0,234,6.809521604938275,3
41,No,Travel_Rarely,Sales,6,3,Medical,3218,Male,1,Sales Executive,Divorced,102390,3.0,24,3,23.0,3,21,12,6,3,4,2.0,4.0,2.0,238,7.724133986928105,3
